player,category,age,position,market_value,Time Stamp (EST),Set,Tier,Series,Play,date_of_moment,Team,Circulation Count,Owned,Unique Owners,In Packs,Minted,Held by TS,Collector Score,Low Ask,4h,24h,7d,Listings,Top Shot Debut,Rookie Premiere,Rookie Mint,Rookie Year,Edition State,Play ID,Set ID,Top Shot Link,moments_count,CS1,CS2,CS3,cs_per_dollar,market_cap
Serge Ibaka,ROTATION PLAYER,32,Center,19.4,2021-12-30,Base Set,Common,1,Dunk,2019-11-07 00:30:00,Toronto Raptors,2986,2310,0,296,380,0,25,187,0.54,-0.53,1.08,74,True,False,False,False,VISIBLE,c4763b3a-b5d4-494c-bb2d-11ea892f8eaf,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+c4763b3a-b5d4-494c-bb2d-11ea892f8eaf,8,5,3,0,0.13,558382
Serge Ibaka,ROTATION PLAYER,32,Center,19.4,2021-12-30,Metallic Gold LE,Rare,1,Dunk,2019-11-07 00:30:00,Toronto Raptors,299,297,0,1,1,0,100,300,0.0,0.0,-6.25,26,True,False,False,False,VISIBLE,c4763b3a-b5d4-494c-bb2d-11ea892f8eaf,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,https://nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+c4763b3a-b5d4-494c-bb2d-11ea892f8eaf,8,5,3,0,0.33,89700
Serge Ibaka,ROTATION PLAYER,32,Center,19.4,2021-12-30,Lace 'Em Up,Legendary,1,Block,2020-02-02 20:00:00,Toronto Raptors,75,70,0,5,0,0,2000,2769,-2.81,-14.8,42.0,13,False,False,False,False,VISIBLE,f32deb18-b2ff-4191-b1b7-904a86eaed0e,3a0ae6ce-f22e-4d98-b1fe-906f859df983,https://nbatopshot.com/listings/p2p/3a0ae6ce-f22e-4d98-b1fe-906f859df983+f32deb18-b2ff-4191-b1b7-904a86eaed0e,8,5,3,0,0.72,207675
Serge Ibaka,ROTATION PLAYER,32,Center,19.4,2021-12-30,Throwdowns,Rare,1,Dunk,2019-11-07 00:30:00,Toronto Raptors,275,274,0,1,0,0,100,545,0.0,3.81,-3.54,39,True,False,False,False,VISIBLE,c4763b3a-b5d4-494c-bb2d-11ea892f8eaf,2dbc545a-25a5-4208-8e89-bbb6c3e3a364,https://nbatopshot.com/listings/p2p/2dbc545a-25a5-4208-8e89-bbb6c3e3a364+c4763b3a-b5d4-494c-bb2d-11ea892f8eaf,8,5,3,0,0.18,149875
Serge Ibaka,ROTATION PLAYER,32,Center,19.4,2021-12-30,Base Set,Common,2,Dunk,2021-01-09 03:00:00,LA Clippers,15000,14101,0,899,39,0,12,8,14.29,0.0,33.33,904,False,False,False,False,VISIBLE,94c9f75e-4a9e-479d-b383-b7f9f94ed1dc,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+94c9f75e-4a9e-479d-b383-b7f9f94ed1dc,8,5,3,0,1.5,120000
Serge Ibaka,ROTATION PLAYER,32,Center,19.4,2021-12-30,Metallic Gold LE,Rare,2,Block,2021-02-28 20:30:00,LA Clippers,499,448,0,51,0,0,80,120,-4.0,0.84,34.83,61,False,False,False,False,VISIBLE,cbf346a4-4662-4411-a811-3d25a7cead0f,33a4a3a3-a32c-4925-a4e8-7d24e56b105e,https://nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+cbf346a4-4662-4411-a811-3d25a7cead0f,8,5,3,0,0.67,59880
Serge Ibaka,ROTATION PLAYER,32,Center,19.4,2021-12-30,Holo Icon,Legendary,2,Block,2021-02-27 01:00:00,LA Clippers,99,93,0,6,0,0,1000,845,0.0,0.0,0.36,15,False,False,False,False,VISIBLE,61e30162-bccd-49f7-b643-0a2feb58d36f,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+61e30162-bccd-49f7-b643-0a2feb58d36f,8,5,3,0,1.18,83655
Moses Brown,DEFENSIVE SPECIALIST,22,Center,14.3,2021-12-30,Base Set,Common,2,Dunk,2021-03-28 01:00:00,Oklahoma City Thunder,12000,11155,0,614,278,0,12,7,0.0,0.0,16.67,626,True,False,False,False,VISIBLE,026864c1-ea07-4c21-958c-794a5ee9a300,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+026864c1-ea07-4c21-958c-794a5ee9a300,1,0,1,0,1.71,84000
Udonis Haslem,WAY PAST HIS PRIME,41,Center,1.4,2021-12-30,Run It Back,Rare,1,Assist,2014-04-06 17:00:00,Miami Heat,275,263,0,12,0,0,100,375,-6.02,-16.67,-10.71,31,True,False,False,False,VISIBLE,9309ada6-0e41-4c12-8fe7-19c07b03a018,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,https://nbatopshot.com/listings/p2p/827f9328-03aa-4cb5-97cd-7b5f2c2386fd+9309ada6-0e41-4c12-8fe7-19c07b03a018,2,1,0,0,0.27,103125
Udonis Haslem,WAY PAST HIS PRIME,41,Center,1.4,2021-12-30,Archive Set,Common,S21,Dunk,2006-03-15 00:30:00,Miami Heat,20000,17524,0,2476,130,0,2,5,0.0,0.0,0.0,799,,,,,VISIBLE,c2217564-b18c-463c-bba7-6a3af81c751b,9e89b552-0236-4ffc-ab6b-8cf7c27d46b4,https://nbatopshot.com/listings/p2p/9e89b552-0236-4ffc-ab6b-8cf7c27d46b4+c2217564-b18c-463c-bba7-6a3af81c751b,2,1,0,0,0.4,100000
Nathan Knight,PROJECT,24,Power Forward,14.7,2021-12-30,Base Set,Common,2,Dunk,2021-03-14 23:30:00,Atlanta Hawks,12000,11174,0,608,225,0,12,21,-4.55,-16.0,23.53,322,True,False,True,True,VISIBLE,6f07b8d6-74dd-4c9e-af2c-4bc65857bdeb,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+6f07b8d6-74dd-4c9e-af2c-4bc65857bdeb,1,0,1,0,0.57,252000
Tacko Fall,Â¯\_(ãƒ„)_/Â¯,26,Center,17.1,2021-12-30,Base Set,Common,2,Block,2021-01-09 00:30:00,Boston Celtics,12000,11334,0,666,10,0,12,9,0.0,0.0,12.5,1178,True,False,False,False,VISIBLE,d710b078-7954-4a7d-b50f-383744f66a06,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+d710b078-7954-4a7d-b50f-383744f66a06,3,0,2,1,1.33,108000
Tacko Fall,Â¯\_(ãƒ„)_/Â¯,26,Center,17.1,2021-12-30,Base Set,Common,2,Handles,2021-05-05 23:00:00,Boston Celtics,40000,33129,0,4504,3064,0,12,4,0.0,0.0,0.0,2087,False,False,False,False,VISIBLE,1f7749b4-13fe-425d-a7c2-f0828ca09c4a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1f7749b4-13fe-425d-a7c2-f0828ca09c4a,3,0,2,1,3.0,160000
Tacko Fall,Â¯\_(ãƒ„)_/Â¯,26,Center,17.1,2021-12-30,Base Set,Common,3,Block,2021-11-19 00:30:00,Cleveland Cavaliers,60000,28754,0,6648,30630,0,2,2,0.0,-33.33,0.0,1130,,,,,VISIBLE,f855b972-0ec0-41cf-9e04-49400126dd9f,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+f855b972-0ec0-41cf-9e04-49400126dd9f,3,0,2,1,1.0,120000
Bruno Fernando,PROJECT,23,Center,1.5,2021-12-30,Base Set,Common,2,Dunk,2020-12-24 01:00:00,Atlanta Hawks,12000,11568,0,432,16,0,12,20,-9.09,-13.04,-9.09,841,True,False,False,False,VISIBLE,146acb17-a138-49fe-bf8a-c038482e9bcf,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+146acb17-a138-49fe-bf8a-c038482e9bcf,1,0,1,0,0.6,240000
James Wiseman,PROJECT,20,Center,11.9,2021-12-30,Rising Stars,Rare,2,Dunk,2021-01-15 03:00:00,Golden State Warriors,2021,1863,0,158,0,0,80,228,-5.0,8.06,24.59,176,False,False,True,True,VISIBLE,a8525d8f-a7fd-4983-bbb4-959b4b498ddf,f493db4a-a775-4d6e-be8a-56fae509a92d,https://nbatopshot.com/listings/p2p/f493db4a-a775-4d6e-be8a-56fae509a92d+a8525d8f-a7fd-4983-bbb4-959b4b498ddf,6,0,6,0,0.35,460788
James Wiseman,PROJECT,20,Center,11.9,2021-12-30,Base Set,Common,2,Dunk,2020-12-23 00:00:00,Golden State Warriors,4000,3798,0,198,4,0,12,210,-1.87,-0.47,0.0,256,True,True,True,True,VISIBLE,bfd280cc-c84c-418d-bfb8-da08a90e1b3c,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+bfd280cc-c84c-418d-bfb8-da08a90e1b3c,6,0,6,0,0.06,840000
James Wiseman,PROJECT,20,Center,11.9,2021-12-30,Base Set,Common,2,Dunk,2021-01-04 01:30:00,Golden State Warriors,40000,35076,0,3179,1774,0,12,10,0.0,0.0,0.0,2050,False,False,True,True,VISIBLE,6f032280-1511-4080-9ad8-c466ce2c7d6a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+6f032280-1511-4080-9ad8-c466ce2c7d6a,6,0,6,0,1.2,400000
James Wiseman,PROJECT,20,Center,11.9,2021-12-30,Metallic Gold LE,Rare,2,Block,2021-01-26 03:00:00,Golden State Warriors,499,457,0,42,0,0,80,475,0.0,20.25,20.25,36,False,False,True,True,VISIBLE,9ba26d47-c201-4271-96f3-2a3121c0a2a1,33a4a3a3-a32c-4925-a4e8-7d24e56b105e,https://nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+9ba26d47-c201-4271-96f3-2a3121c0a2a1,6,0,6,0,0.17,237025
James Wiseman,PROJECT,20,Center,11.9,2021-12-30,Throwdowns,Rare,2,Dunk,2021-01-05 03:00:00,Golden State Warriors,1800,1684,0,116,0,0,80,147,0.0,0.0,19.51,145,False,False,True,True,VISIBLE,d789c72b-f29c-4d27-9e9a-c46567789e5a,757f23fd-f7ae-465c-a006-f09dcfd5dbd5,https://nbatopshot.com/listings/p2p/757f23fd-f7ae-465c-a006-f09dcfd5dbd5+d789c72b-f29c-4d27-9e9a-c46567789e5a,6,0,6,0,0.54,264600
James Wiseman,PROJECT,20,Center,11.9,2021-12-30,Holo Icon,Legendary,2,Dunk,2021-01-28 03:00:00,Golden State Warriors,99,92,0,7,0,0,1000,2480,0.0,0.0,0.0,9,False,False,True,True,VISIBLE,6a7b51fe-d5f9-4aa9-88a4-62e0a4cd9e58,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+6a7b51fe-d5f9-4aa9-88a4-62e0a4cd9e58,6,0,6,0,0.4,245520
Thomas Bryant,PROJECT,24,Center,18.4,2021-12-30,Base Set,Common,2,Block,2021-01-09 00:30:00,Washington Wizards,12000,11207,0,592,220,0,12,7,-12.5,-22.22,-12.5,660,True,False,False,False,VISIBLE,fb89116e-e01b-4b6b-ba13-f4946f706496,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+fb89116e-e01b-4b6b-ba13-f4946f706496,1,0,1,0,1.71,84000
Dario Saric,ROTATION PLAYER,27,Power Forward,20.8,2021-12-30,Base Set,Common,2,3 Pointer,2021-01-04 01:00:00,Phoenix Suns,12000,9029,0,1638,1359,0,12,7,0.0,0.0,16.67,414,True,False,False,False,VISIBLE,af4d6dae-ebb1-4683-bcaf-b9cf105c47d8,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+af4d6dae-ebb1-4683-bcaf-b9cf105c47d8,1,0,1,0,1.71,84000
Onyeka Okongwu,ROTATION PLAYER,21,Center,62.3,2021-12-30,Base Set,Common,2,Dunk,2021-01-16 02:00:00,Atlanta Hawks,4000,3690,0,225,86,0,12,48,0.0,6.67,6.67,339,True,True,True,True,VISIBLE,51a0bcdc-23e8-4229-9158-774733a2e922,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+51a0bcdc-23e8-4229-9158-774733a2e922,3,0,3,0,0.25,192000
Onyeka Okongwu,ROTATION PLAYER,21,Center,62.3,2021-12-30,Base Set,Common,2,Dunk,2021-04-03 01:00:00,Atlanta Hawks,40000,36096,0,2708,1415,0,12,4,-20.0,0.0,0.0,1465,False,False,True,True,VISIBLE,c180cd70-be41-4512-b3e7-204adc96b19a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+c180cd70-be41-4512-b3e7-204adc96b19a,3,0,3,0,3.0,160000
Onyeka Okongwu,ROTATION PLAYER,21,Center,62.3,2021-12-30,2021 NBA Playoffs,Common,2,Dunk,2021-06-28 00:30:00,Atlanta Hawks,11250,10344,0,906,22,0,20,8,0.0,0.0,0.0,499,,,,,VISIBLE,3468f03d-d301-472f-8746-64ccab5b6265,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+3468f03d-d301-472f-8746-64ccab5b6265,3,0,3,0,2.5,90000
Udoka Azubuike,OK PROSPECT,22,Center,23.7,2021-12-30,Base Set,Common,2,Dunk,2020-12-24 03:00:00,Utah Jazz,4000,3383,0,393,224,0,12,87,2.35,0.0,1.16,147,True,True,True,True,VISIBLE,4ce32918-d9ad-44fc-8040-d127ac6386c4,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+4ce32918-d9ad-44fc-8040-d127ac6386c4,1,0,1,0,0.14,348000
Ish Smith,SCRUB,33,Point Guard,6.5,2021-12-30,Base Set,Common,1,Steal,2020-02-24 00:00:00,Washington Wizards,3999,3253,0,371,376,0,25,29,-3.33,-3.33,-6.45,237,True,False,False,False,VISIBLE,4121cf7f-cd12-4c3c-a5bf-414478213c19,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+4121cf7f-cd12-4c3c-a5bf-414478213c19,7,3,1,1,0.86,115971
Ish Smith,SCRUB,33,Point Guard,6.5,2021-12-30,Metallic Gold LE,Rare,1,Steal,2020-02-24 00:00:00,Washington Wizards,299,296,0,3,0,0,100,274,5.38,5.38,56.57,36,True,False,False,False,VISIBLE,4121cf7f-cd12-4c3c-a5bf-414478213c19,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,https://nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+4121cf7f-cd12-4c3c-a5bf-414478213c19,7,3,1,1,0.36,81926
Ish Smith,SCRUB,33,Point Guard,6.5,2021-12-30,With the Strip,Rare,1,Steal,2020-02-24 00:00:00,Washington Wizards,499,343,0,156,0,0,100,174,-3.33,-3.33,10.83,56,True,False,False,False,VISIBLE,4121cf7f-cd12-4c3c-a5bf-414478213c19,4e166b27-3099-44c3-9de3-cac2b9751692,https://nbatopshot.com/listings/p2p/4e166b27-3099-44c3-9de3-cac2b9751692+4121cf7f-cd12-4c3c-a5bf-414478213c19,7,3,1,1,0.57,86826
Ish Smith,SCRUB,33,Point Guard,6.5,2021-12-30,Base Set,Common,2,Assist,2021-01-02 01:00:00,Washington Wizards,15000,14406,0,594,60,0,12,6,-14.29,-14.29,-14.29,1405,False,False,False,False,VISIBLE,60ff0362-fe78-44d4-890b-93f90124a6ce,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+60ff0362-fe78-44d4-890b-93f90124a6ce,7,3,1,1,2.0,90000
Ish Smith,SCRUB,33,Point Guard,6.5,2021-12-30,Run It Back 2005-06,Rare,S21,Dunk,2005-11-19 01:00:00,Atlanta Hawks,990,886,0,104,0,0,80,82,0.0,-3.53,18.84,89,True,,,,VISIBLE,73b75970-b6b8-4191-917d-15d37548d2c4,7b74be80-e2c9-4044-91b5-bbfd74f1dc5e,https://nbatopshot.com/listings/p2p/7b74be80-e2c9-4044-91b5-bbfd74f1dc5e+73b75970-b6b8-4191-917d-15d37548d2c4,7,3,1,1,0.98,81180
Ish Smith,SCRUB,33,Point Guard,6.5,2021-12-30,Archive Set,Common,S21,Dunk,2006-01-26 00:00:00,Atlanta Hawks,20000,17641,0,2359,330,0,2,4,0.0,0.0,0.0,1298,,,,,VISIBLE,f4073f10-217c-40ee-98dd-c9ed5f682920,9e89b552-0236-4ffc-ab6b-8cf7c27d46b4,https://nbatopshot.com/listings/p2p/9e89b552-0236-4ffc-ab6b-8cf7c27d46b4+f4073f10-217c-40ee-98dd-c9ed5f682920,7,3,1,1,0.5,80000
Ish Smith,SCRUB,33,Point Guard,6.5,2021-12-30,Base Set,Common,3,Assist,2021-10-31 23:00:00,Charlotte Hornets,60000,37655,0,6084,22560,0,2,2,-33.33,0.0,-33.33,1867,,,,,VISIBLE,5fb2c267-41d5-46e9-8938-f720866bd498,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+5fb2c267-41d5-46e9-8938-f720866bd498,7,3,1,1,1.0,120000
Goran Dragic,SCRAPPY VETERAN,35,Point Guard,9.6,2021-12-30,Base Set,Common,1,Layup,2020-10-11 23:30:00,Miami Heat,1915,1684,0,221,10,0,25,28,0.0,0.0,0.0,135,False,False,False,False,VISIBLE,797f7a1e-cad2-4c1b-b2e4-b75b3e8921c9,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+797f7a1e-cad2-4c1b-b2e4-b75b3e8921c9,8,4,4,0,0.89,53620
Goran Dragic,SCRAPPY VETERAN,35,Point Guard,9.6,2021-12-30,Base Set,Common,1,Layup,2020-08-22 19:30:00,Miami Heat,1611,907,0,32,674,0,25,43,0.0,0.0,-12.24,64,True,False,False,False,VISIBLE,94a24c65-0ea0-4b8b-a4ca-44da3e8b3b63,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+94a24c65-0ea0-4b8b-a4ca-44da3e8b3b63,8,4,4,0,0.58,69273
Goran Dragic,SCRAPPY VETERAN,35,Point Guard,9.6,2021-12-30,Eastern Conference Finals,Rare,1,3 Pointer,2020-09-24 00:30:00,Miami Heat,999,240,0,20,0,0,100,235,0.0,0.0,-18.97,44,False,False,False,False,VISIBLE,4aa9fdc8-0f20-4598-bd2d-43886895d940,9c8202c7-698b-4f44-b029-b70ddc49e9dc,https://nbatopshot.com/listings/p2p/9c8202c7-698b-4f44-b029-b70ddc49e9dc+4aa9fdc8-0f20-4598-bd2d-43886895d940,8,4,4,0,0.43,234765
Goran Dragic,SCRAPPY VETERAN,35,Point Guard,9.6,2021-12-30,The Finals,Rare,1,Layup,2020-10-11 23:30:00,Miami Heat,750,716,0,34,0,0,100,197,0.0,1.03,1.03,70,False,False,False,False,VISIBLE,797f7a1e-cad2-4c1b-b2e4-b75b3e8921c9,2ab08547-9f62-4ff4-aff9-1bdc0de8fa3e,https://nbatopshot.com/listings/p2p/2ab08547-9f62-4ff4-aff9-1bdc0de8fa3e+797f7a1e-cad2-4c1b-b2e4-b75b3e8921c9,8,4,4,0,0.51,147750
Goran Dragic,SCRAPPY VETERAN,35,Point Guard,9.6,2021-12-30,Base Set,Common,2,Layup,2021-01-19 01:00:00,Miami Heat,40000,35110,0,3721,1922,0,12,4,0.0,0.0,0.0,2755,False,False,False,False,VISIBLE,b5f5dcc9-6588-49ea-b73c-562db2085465,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+b5f5dcc9-6588-49ea-b73c-562db2085465,8,4,4,0,3.0,160000
Goran Dragic,SCRAPPY VETERAN,35,Point Guard,9.6,2021-12-30,Deck the Hoops,Legendary,2,Handles,2020-12-25 17:00:00,Miami Heat,85,77,0,8,0,0,1000,1399,40.04,30.14,19.06,13,False,False,False,False,VISIBLE,38df69cf-0a74-4225-98ac-7f080ca6a449,54bc2e0d-91e9-4f4c-9361-a8d7eeefe91e,https://nbatopshot.com/listings/p2p/54bc2e0d-91e9-4f4c-9361-a8d7eeefe91e+38df69cf-0a74-4225-98ac-7f080ca6a449,8,4,4,0,0.71,118915
Goran Dragic,SCRAPPY VETERAN,35,Point Guard,9.6,2021-12-30,Cool Cats,Common,2,Layup,2020-12-25 17:00:00,Miami Heat,15000,14024,0,976,28,0,20,9,0.0,-10.0,0.0,1155,False,False,False,False,VISIBLE,e819b82e-643c-4a78-a6c5-a109a5b543f9,ad8e85a4-2240-4604-95f6-be826966d988,https://nbatopshot.com/listings/p2p/ad8e85a4-2240-4604-95f6-be826966d988+e819b82e-643c-4a78-a6c5-a109a5b543f9,8,4,4,0,2.22,135000
Goran Dragic,SCRAPPY VETERAN,35,Point Guard,9.6,2021-12-30,Metallic Gold LE,Rare,2,Layup,2021-03-03 00:30:00,Miami Heat,499,449,0,50,0,0,80,92,0.0,3.37,19.48,56,False,False,False,False,VISIBLE,15ed6720-0428-4472-a6bb-062bcde02681,33a4a3a3-a32c-4925-a4e8-7d24e56b105e,https://nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+15ed6720-0428-4472-a6bb-062bcde02681,8,4,4,0,0.87,45908
Gary Payton II,Â¯\_(ãƒ„)_/Â¯,29,Shooting Guard,15.9,2021-12-30,Base Set,Common,3,Dunk,2021-11-04 02:00:00,Golden State Warriors,12000,9936,0,668,1400,0,2,17,6.25,-10.53,13.33,290,True,,,,VISIBLE,b642e834-6a4b-495f-82c2-c17415c21058,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+b642e834-6a4b-495f-82c2-c17415c21058,1,0,0,1,0.12,204000
Aaron Holiday,ROTATION PLAYER,25,Point Guard,28.9,2021-12-30,Base Set,Common,2,Block,2021-04-13 23:30:00,Indiana Pacers,12000,10762,0,845,413,0,12,9,0.0,-10.0,0.0,444,True,False,False,False,VISIBLE,cae81dfb-fade-43b7-a0ed-4aead9b35281,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+cae81dfb-fade-43b7-a0ed-4aead9b35281,1,0,1,0,1.33,108000
Dalano Banton,MARGINAL PROSPECT,22,Point Guard,18.9,2021-12-30,Base Set,Common,3,3 Pointer,2021-10-20 23:30:00,Toronto Raptors,4000,2015,0,158,1827,0,2,68,-6.85,-5.56,-4.23,126,True,True,True,True,VISIBLE,301e2fbc-5bf7-48f3-8757-f367b56fc375,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+301e2fbc-5bf7-48f3-8757-f367b56fc375,1,0,0,1,0.03,272000
Dennis Smith Jr,KEY ROLE PLAYER,24,Point Guard,58.9,2021-12-30,Base Set,Common,1,Dunk,2020-02-27 00:00:00,New York Knicks,1500,1168,0,309,24,0,25,30,-14.29,-14.29,-21.05,123,False,False,False,False,VISIBLE,a2f7eaeb-51e2-423c-bb21-f4e201a9e171,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+a2f7eaeb-51e2-423c-bb21-f4e201a9e171,5,4,1,0,0.83,45000
Dennis Smith Jr,KEY ROLE PLAYER,24,Point Guard,58.9,2021-12-30,Base Set,Common,1,Handles,2019-12-06 00:30:00,New York Knicks,2987,2345,0,273,370,0,25,42,7.69,5.0,-4.55,163,True,False,False,False,VISIBLE,a13c0faf-5aeb-45b4-b6b8-f67c8d312639,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+a13c0faf-5aeb-45b4-b6b8-f67c8d312639,5,4,1,0,0.6,125454
Dennis Smith Jr,KEY ROLE PLAYER,24,Point Guard,58.9,2021-12-30,Metallic Gold LE,Rare,1,Handles,2019-12-06 00:30:00,New York Knicks,299,299,0,0,0,0,100,270,3.85,3.85,29.19,33,True,False,False,False,VISIBLE,a13c0faf-5aeb-45b4-b6b8-f67c8d312639,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,https://nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+a13c0faf-5aeb-45b4-b6b8-f67c8d312639,5,4,1,0,0.37,80730
Dennis Smith Jr,KEY ROLE PLAYER,24,Point Guard,58.9,2021-12-30,Lace 'Em Up,Legendary,1,Dunk,2020-02-27 00:00:00,New York Knicks,75,71,0,4,0,0,2000,1950,0.0,0.0,0.0,14,False,False,False,False,VISIBLE,a2f7eaeb-51e2-423c-bb21-f4e201a9e171,3a0ae6ce-f22e-4d98-b1fe-906f859df983,https://nbatopshot.com/listings/p2p/3a0ae6ce-f22e-4d98-b1fe-906f859df983+a2f7eaeb-51e2-423c-bb21-f4e201a9e171,5,4,1,0,1.03,146250
Dennis Smith Jr,KEY ROLE PLAYER,24,Point Guard,58.9,2021-12-30,Base Set,Common,2,Dunk,2021-02-27 01:00:00,Detroit Pistons,40000,34822,0,3771,2273,0,12,4,0.0,33.33,33.33,2306,False,False,False,False,VISIBLE,16d948b7-adb5-4771-992d-746a64447dc6,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+16d948b7-adb5-4771-992d-746a64447dc6,5,4,1,0,3.0,160000
Brad Wanamaker,SCRUB,32,Point Guard,5.8,2021-12-30,Base Set,Common,2,Layup,2021-04-08 00:00:00,Charlotte Hornets,12000,10802,0,811,396,0,12,31,0.0,0.0,-6.06,250,True,False,False,False,VISIBLE,b0b951e7-21cc-4f1a-ad87-628fe37c1363,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+b0b951e7-21cc-4f1a-ad87-628fe37c1363,1,0,1,0,0.39,372000
